Atom type,Coordinate-X,Coordinate-Y,Coordinate-Z,Mulliken charges,NPA charges,NMR Shielding
1,3.41446,-1.58875,2.42126,0.150572,0.21223,23.9195000000
1,-3.54735,0.85451,-3.18968,0.151747,0.21140,23.5831000000
1,3.64449,0.79862,3.0059,0.189878,0.22187,28.2674500000
1,2.68643,2.02527,2.20426,0.218630,0.24421,26.8450000000
1,-3.1567,2.99522,-0.38704,0.244516,0.24789,26.9910000000
1,-4.28669,2.43481,-1.60019,0.195914,0.22853,27.8477000000
1,3.1783,2.12696,-0.50653,0.240503,0.24863,22.9554000000
1,-5.44639,0.03035,-0.89058,0.188217,0.23354,23.4341000000
1,5.92254,0.71228,2.46909,0.174593,0.22895,23.3134500000
1,-3.96087,2.9919,1.82789,0.197799,0.23757,22.9554000000
1,-0.45498,1.4209,3.06583,0.365903,0.52099,28.2674500000
1,7.38652,2.02083,-1.34326,0.195198,0.24973,23.1522000000
1,-6.95524,0.20259,3.12098,0.195208,0.24981,23.3134500000
15,-0.83737,1.53191,-0.15249,0.929872,2.59803,286.4528000000
8,-1.25257,0.57058,1.09312,-0.351662,-0.79118,158.3837000000
8,-0.04706,0.55175,-1.1604,-0.360230,-0.78653,171.6165000000
8,-2.12493,1.74001,-1.06864,-0.452748,-0.99961,222.0532000000
8,-0.15615,2.73667,0.34444,-0.538564,-1.10166,170.9209000000
8,-6.14103,4.09107,-1.39446,-0.277399,-0.46559,227.5116000000
8,6.2642,4.90225,0.66096,-0.283393,-0.46974,233.5662000000
6,-1.42184,-2.92138,-0.0611,-0.079485,0.01441,21.6927000000
6,1.59491,-2.1308,0.77039,-0.081648,0.01150,27.1786000000
6,-0.86938,-1.6791,0.30935,0.000036,-0.06996,34.8515000000
6,0.58582,-1.36528,0.14219,-0.073499,-0.07709,37.1778000000
6,-2.76475,-3.20544,0.23202,0.138959,-0.02383,24.3694000000
6,2.9424,-1.8329,0.50085,0.100607,-0.02181,28.8779000000
6,-0.67774,-3.98409,-0.83742,-0.378634,-0.43447,157.3078000000
6,1.24296,-3.16778,1.82787,-0.315519,-0.42605,154.4083000000
6,-3.29268,-4.552,-0.19716,-0.373945,-0.41576,155.0014000000
6,4.0805,-2.64411,1.09943,-0.333854,-0.41364,153.2092000000
6,-1.51156,-4.43679,-2.05568,-0.268542,-0.38943,163.9701000000
6,2.37418,-4.1515,2.14016,-0.273173,-0.38790,161.2960000000
6,-2.96298,-4.83855,-1.67964,-0.244343,-0.39141,164.2705000000
6,3.69073,-3.40932,2.36522,-0.279208,-0.38981,160.7652000000
6,-1.73686,-0.71968,0.8502,0.205600,0.28989,15.3642000000
6,0.96731,-0.26279,-0.63216,0.262061,0.27707,21.1355000000
6,-3.05897,-0.99411,1.20411,0.090048,-0.04692,31.9801000000
6,2.29458,0.05104,-0.91938,0.028981,-0.03714,29.6226000000
6,-3.54774,-2.26332,0.89449,-0.198192,-0.18685,35.5040000000
6,3.25975,-0.77493,-0.35016,-0.167111,-0.17294,29.6226000000
6,-3.91302,0.02908,1.93241,-0.498415,-0.42847,143.6272000000
6,2.68717,1.21829,-1.81203,-0.577554,-0.43458,148.8456000000
6,-4.49524,1.13308,1.06576,0.086855,-0.04281,27.1256000000
6,3.6634,2.18977,-1.17414,0.126554,-0.04787,28.6737000000
6,-4.16299,2.46923,1.278,-0.343526,-0.21404,34.4363000000
6,3.24309,3.06833,-0.16179,-0.158254,-0.18840,27.7123000000
6,-5.3883,0.84343,0.02331,-0.081269,-0.18266,29.9347000000
6,4.99638,2.24295,-1.57267,-0.205069,-0.19713,34.9118000000
6,-4.67783,3.49543,0.47396,-0.269985,-0.32993,61.4825000000
6,4.13209,3.95417,0.42435,-0.226069,-0.24165,46.1674000000
6,-5.91969,1.84352,-0.77347,-0.202473,-0.24127,42.5762000000
6,5.90579,3.13155,-0.99007,-0.233345,-0.30920,61.1991000000
6,-5.56895,3.18405,-0.55733,0.295519,0.28962,5.7278000000
6,5.47252,3.99242,0.01788,0.278494,0.28726,5.2500000000
6,-5.81737,5.46431,-1.23114,-0.298608,-0.25429,129.9566000000
6,7.6259,4.99461,0.28284,-0.295007,-0.25171,130.6911000000
1,-0.48625,-4.85595,-0.19708,0.172451,0.20485,29.6218000000
1,0.29806,-3.62446,-1.16542,0.180342,0.23095,29.5153000000
1,0.34062,-3.71467,1.56074,0.166901,0.22159,29.5153000000
1,0.98406,-2.62214,2.74613,0.176357,0.21515,30.1466000000
1,-2.83771,-5.33446,0.42482,0.167806,0.20839,29.2984000000
1,-4.37085,-4.61872,-0.02797,0.139616,0.21584,29.1411000000
1,4.43272,-3.36165,0.34534,0.160997,0.20918,29.2417000000
1,4.92947,-1.98299,1.2991,0.154414,0.21771,29.3632000000
1,-0.99885,-5.26748,-2.54938,0.140941,0.20876,30.2250000000
1,-1.53026,-3.61574,-2.77759,0.156319,0.20758,30.8243000000
1,2.49276,-4.85863,1.30895,0.145592,0.19424,30.4031000000
1,2.10657,-4.74708,3.01896,0.147880,0.20955,30.1466000000
1,-3.66977,-4.28942,-2.30792,0.144251,0.20554,30.4962500000
1,-3.13425,-5.90002,-1.88184,0.135687,0.20624,30.0682500000
1,3.57664,-2.70986,3.20253,0.151552,0.19868,30.4962500000
1,4.49001,-4.10359,2.64346,0.145525,0.20856,30.1466000000
1,-4.57111,-2.51352,1.16317,0.148687,0.20680,23.8193000000
1,4.3063,-0.55287,-0.54096,0.161426,0.21326,24.2927000000
1,-4.73068,-0.50678,2.42625,0.186940,0.22055,28.0468500000
1,-3.31943,0.48544,2.72818,0.200375,0.22932,27.4677000000
1,1.7877,1.74797,-2.12708,0.218156,0.23828,27.2192000000
1,3.13449,0.81305,-2.72685,0.180771,0.21860,28.5739000000
1,-2.78021,2.36105,-0.71437,0.367595,0.52983,30.0682500000
1,-3.47345,2.73044,2.07515,0.172166,0.22675,23.5711000000
1,2.20654,3.06171,0.16207,0.214203,0.24883,22.9420000000
1,-5.66134,-0.18819,-0.17663,0.156232,0.21545,23.7399000000
1,5.3466,1.58473,-2.36371,0.145100,0.20587,23.8935000000
1,-4.38779,4.51869,0.67678,0.170676,0.22868,24.2927000000
1,3.80988,4.63673,1.20324,0.150381,0.22522,24.2927000000
1,-6.60765,1.61576,-1.57998,0.154564,0.22910,23.8193000000
1,6.93233,3.14057,-1.33512,0.152963,0.21568,24.6009000000
1,-6.38079,5.9939,-1.9968,0.156992,0.19859,27.9181000000
1,-4.74754,5.64507,-1.38024,0.155384,0.17486,28.3329500000
1,-6.11491,5.83234,-0.24351,0.152239,0.17330,28.3329500000
1,7.73453,5.28329,-0.76887,0.147711,0.17012,28.4468500000
1,8.05894,5.76961,0.91323,0.152132,0.19423,28.0468500000
1,8.15825,4.05194,0.45415,0.145816,0.16940,28.4468500000
9,5.42967,-1.29526,1.08406,-0.178438,-0.32192,233.1492000000
9,5.42941,-1.29585,-1.08376,-0.178436,-0.32192,233.1492000000
9,6.04453,0.48532,-0.00041,-0.179268,-0.32106,260.5514000000
8,-2.77344,2.27031,0.00065,-0.343047,-0.55869,-217.7208000000
7,-1.32442,0.43255,0.00051,-0.284189,-0.52024,-138.8278000000
6,3.73259,-0.05778,0.00001,-0.019844,-0.12509,25.1097000000
6,1.06456,0.76343,0.0001,0.144012,-0.11696,24.6339000000
6,3.42988,1.30075,-0.00039,-0.155775,-0.18818,35.4935000000
6,2.70713,-1.01186,0.00046,-0.161279,-0.18262,36.7450000000
6,2.09881,1.70637,-0.00035,-0.168784,-0.15985,26.5259000000
6,1.38454,-0.60467,0.0005,-0.167855,-0.15194,34.8020000000
6,5.16149,-0.53296,-0.00003,0.512632,0.97371,50.7244000000
6,-3.75936,0.11362,0.00021,0.025281,-0.16883,27.1861000000
6,-0.32352,1.22979,0.00015,-0.060940,0.19455,-12.1357000000
6,-3.57418,-1.27482,0.00007,-0.178270,-0.15986,30.1293000000
6,-5.06086,0.63642,0.00006,-0.173397,-0.15409,31.0451000000
6,-2.6166,1.06575,0.00052,0.332332,0.65764,-9.4642000000
6,-4.67586,-2.12557,-0.00022,-0.139000,-0.22117,35.6607000000
6,-6.15709,-0.2149,-0.00022,-0.133620,-0.21762,35.8323000000
6,-5.96573,-1.59834,-0.00037,-0.127983,-0.18025,29.2294000000
1,4.2261,2.03424,-0.00073,0.177864,0.23804,22.9768000000
1,2.95258,-2.06801,0.00077,0.168219,0.23289,23.2436000000
1,1.85955,2.7651,-0.00066,0.164012,0.22282,23.1700000000
1,0.57899,-1.32851,0.00085,0.180207,0.23884,22.0661000000
1,-0.47999,2.31446,-0.00023,0.146752,0.18898,21.2660000000
1,-2.56754,-1.67076,0.0002,0.177383,0.23574,21.9726000000
1,-5.1868,1.71272,0.00018,0.175126,0.23663,22.2481000000
1,-4.52863,-3.20068,-0.00032,0.147103,0.21694,23.4741000000
1,-7.16195,0.19454,-0.00034,0.149637,0.21789,23.6202000000
1,-6.82335,-2.26382,-0.00059,0.149565,0.21559,23.3337000000
15,0.05208,2.25716,0.21796,0.921246,2.59606,281.3977000000
8,1.01422,1.19279,0.96786,-0.358941,-0.78571,159.6295000000
8,-0.93629,1.31888,-0.64627,-0.332302,-0.77718,162.2561000000
8,0.89116,2.87493,-0.99734,-0.471835,-0.99070,222.4908000000
8,-0.52016,3.21975,1.16852,-0.532170,-1.09208,167.8930000000
6,0.73377,-0.8933,-0.15862,-0.064852,-0.06438,40.0197000000
6,-0.70424,-0.89336,0.2411,-0.048320,-0.06784,41.0288000000
6,1.28352,-1.92037,-0.99962,-0.017873,-0.03289,30.2085000000
6,-1.2869,-2.00546,0.9376,-0.027216,-0.03508,29.4487000000
6,1.56478,0.1342,0.24203,0.242412,0.30413,18.6062000000
6,-1.51244,0.19032,-0.0539,0.211768,0.30515,19.3135000000
6,2.95898,0.18327,-0.03293,0.090217,-0.07650,28.5236000000
6,-2.92238,0.19412,0.13419,-0.011551,-0.06919,25.9317000000
6,2.68479,-1.89843,-1.28668,0.140027,-0.06667,31.6954000000
6,-2.69855,-2.0154,1.16225,0.153295,-0.06682,32.3102000000
6,3.48711,-0.85298,-0.77201,-0.241098,-0.14432,31.9057000000
6,-3.48013,-0.92393,0.71629,-0.232446,-0.14515,31.3717000000
6,0.49425,-2.93498,-1.60359,-0.211257,-0.19045,35.2836000000
6,-0.51836,-3.0812,1.45646,-0.217604,-0.19178,35.5361000000
6,3.81999,1.30279,0.43175,-0.005761,-0.05492,23.8433000000
6,-3.79749,1.31227,-0.31785,0.109437,-0.05636,22.6310000000
6,3.24467,-2.91505,-2.10465,-0.199425,-0.17556,35.2143000000
6,-3.28694,-3.11108,1.84742,-0.198259,-0.17431,35.6374000000
6,1.06432,-3.8927,-2.40819,-0.129000,-0.19883,37.5978000000
6,-1.11669,-4.11951,2.12958,-0.128071,-0.20025,37.7196000000
6,2.4555,-3.89496,-2.65214,-0.145658,-0.21084,39.2074000000
6,-2.51654,-4.14434,2.31851,-0.145138,-0.21159,38.8948000000
6,4.72315,1.9021,-0.45811,-0.218627,-0.19797,33.0171500000
6,-3.62244,2.62882,0.12849,-0.228639,-0.19165,29.1271000000
6,3.78233,1.7646,1.75571,-0.161472,-0.18409,29.9844000000
6,-4.86509,1.03118,-1.18189,-0.221399,-0.19850,33.0171500000
6,5.56821,2.926,-0.03793,-0.154840,-0.21178,35.3539000000
6,-4.4985,3.63128,-0.27953,-0.163453,-0.20352,34.9736000000
6,4.62955,2.78582,2.17494,-0.143548,-0.20579,36.4315000000
6,-5.73616,2.03706,-1.59161,-0.145065,-0.21150,37.7907000000
6,5.5256,3.37062,1.28143,-0.145061,-0.20910,36.3394000000
6,-5.5555,3.34215,-1.14026,-0.144246,-0.20914,37.2276000000
1,4.55287,-0.86698,-0.97695,0.173660,0.21664,22.9731000000
1,-4.55285,-0.94971,0.87931,0.170402,0.21871,22.9731000000
1,-0.57492,-2.94548,-1.4375,0.191457,0.22547,23.9523000000
1,0.55687,-3.07334,1.33133,0.189963,0.22395,23.7569666667
1,4.31227,-2.89358,-2.30232,0.139689,0.21339,22.9731000000
1,-4.3614,-3.10904,2.00485,0.140114,0.21401,22.9731000000
1,0.43759,-4.65189,-2.86477,0.148361,0.21734,23.7569666667
1,-0.50663,-4.92478,2.52581,0.148109,0.21706,23.7569666667
1,2.89298,-4.66216,-3.28256,0.145680,0.21712,23.4866500000
1,-2.9761,-4.97298,2.8473,0.145350,0.21693,23.4107500000
1,4.74488,1.57712,-1.49315,0.177796,0.21769,23.4107500000
1,-2.81353,2.87407,0.80581,0.226524,0.24524,22.2336000000
1,3.0904,1.31925,2.45988,0.169847,0.22413,22.9731000000
1,-4.99972,0.01871,-1.54921,0.169118,0.21467,23.6575000000
1,1.24783,3.75133,-0.80878,0.364826,0.52170,28.9108000000
1,6.25589,3.3797,-0.7447,0.146811,0.21579,23.4866500000
1,-4.35167,4.64423,0.08158,0.147588,0.21655,23.4866500000
1,4.58937,3.12486,3.20511,0.149610,0.21785,23.4866500000
1,-6.55206,1.80041,-2.26739,0.142782,0.21381,23.6575000000
1,6.18282,4.16898,1.61079,0.146696,0.21568,23.6575000000
1,-6.23289,4.12861,-1.45782,0.142340,0.21338,23.6575000000
15,-0.00748,-0.04455,0.02305,0.905475,2.59159,282.7086000000
9,-7.31836,7.2112,0.40687,-0.175371,-0.31856,253.9321000000
9,-6.0062,6.23012,-1.02443,-0.178845,-0.32127,245.1958000000
9,-8.13814,5.833,-1.05649,-0.172567,-0.31960,226.0522000000
9,8.41229,-3.86866,-5.59632,-0.175955,-0.31883,257.3745000000
9,6.4797,-4.6206,-4.95304,-0.173626,-0.32046,224.0713000000
9,8.06019,-4.32511,-3.49842,-0.181152,-0.32302,245.2851000000
9,-3.35861,-3.01288,-6.25272,-0.178875,-0.32149,253.7343000000
9,-2.05306,-2.70042,-4.54143,-0.174400,-0.31767,245.0252000000
9,-2.43196,-1.07694,-5.9302,-0.171364,-0.31838,223.7250500000
9,4.91382,2.95357,5.04074,-0.179675,-0.32212,242.4212000000
9,5.82784,4.92218,4.89704,-0.176205,-0.31916,257.8527000000
9,7.04933,3.1352,4.7161,-0.174308,-0.32069,224.2573000000
9,-7.8536,5.16327,4.75841,-0.175647,-0.31884,250.1190000000
9,-7.18761,3.1215,5.10733,-0.181034,-0.32278,251.6189000000
9,-9.13605,3.49559,4.22875,-0.172201,-0.31945,223.7250500000
9,6.81335,2.14962,-5.72088,-0.179328,-0.32157,249.9568000000
9,5.71417,0.84062,-7.05747,-0.171057,-0.31851,222.4016000000
9,7.87918,0.72821,-6.97708,-0.177341,-0.32020,250.0394000000
9,-7.9683,-1.23428,-6.15449,-0.176339,-0.31936,250.8678000000
9,-8.7619,-0.44019,-4.29066,-0.179914,-0.32213,254.3253000000
9,-8.49562,-2.57977,-4.53653,-0.173421,-0.32033,224.7774000000
9,6.8782,6.06491,-0.6915,-0.174113,-0.32053,221.3787000000
9,5.58859,7.14424,0.68262,-0.176434,-0.31933,254.5711000000
9,4.73443,6.08432,-1.01445,-0.178516,-0.32122,244.5405000000
8,-1.12802,-1.17691,0.32322,-0.368211,-0.78919,159.7736000000
8,1.12847,-0.38132,1.12351,-0.369501,-0.78432,163.4977000000
8,-0.54852,1.31728,0.66768,-0.475047,-0.99332,222.8212000000
8,0.34486,0.00252,-1.39964,-0.510480,-1.07803,171.7485000000
6,-0.61828,-2.11847,2.46108,-0.070810,-0.06320,36.4187000000
6,0.68505,-2.59659,1.91284,-0.071119,-0.06304,36.3418000000
6,-1.50566,-1.45183,1.63908,0.227875,0.30536,17.8743000000
6,1.53872,-1.70847,1.28624,0.232959,0.30220,17.9767000000
6,-0.9738,-2.29516,3.84118,-0.013360,-0.03106,27.9211000000
6,1.07068,-3.97855,1.97615,-0.007441,-0.03213,29.1368000000
6,-2.80183,-1.03338,2.04758,0.066237,-0.08375,29.8999000000
6,2.83068,-2.05774,0.80826,0.012130,-0.08044,26.1793000000
6,-2.27209,-1.88191,4.27767,0.138389,-0.06696,33.3100000000
6,2.36471,-4.35644,1.49778,0.137077,-0.06614,30.2945000000
6,-3.16008,-1.28063,3.35493,-0.233441,-0.13807,34.0064000000
6,3.21841,-3.37276,0.94607,-0.222813,-0.13795,32.1895000000
6,-3.7332,-0.34843,1.11313,-0.001252,-0.03257,21.4363000000
6,3.74011,-1.06162,0.18153,0.025662,-0.03047,21.1449000000
6,-0.07931,-2.82206,4.80974,-0.213617,-0.19279,35.7086000000
6,0.2081,-5.00286,2.44925,-0.213157,-0.19296,35.0036000000
6,-2.6415,-2.06456,5.63638,-0.202296,-0.17340,35.1354000000
6,2.76394,-5.71719,1.56618,-0.202211,-0.17304,35.2223000000
6,-4.42887,0.7913,1.53029,-0.297985,-0.17787,34.0628000000
6,4.36529,-1.35963,-1.0328,-0.268426,-0.16800,32.3214000000
6,-3.95186,-0.83208,-0.18195,-0.250743,-0.16152,29.7464000000
6,4.00765,0.16723,0.79397,-0.226611,-0.16178,31.5321000000
6,-5.33037,1.44483,0.68136,0.085286,-0.04921,20.8504000000
6,5.2489,-0.45748,-1.63621,0.094247,-0.04515,20.1413000000
6,-4.8423,-0.19629,-1.05226,0.105244,-0.04466,21.9841000000
6,4.88919,1.08522,0.21516,0.090584,-0.04762,22.2616000000
6,-0.46129,-2.96713,6.12221,-0.125521,-0.19292,35.1354000000
6,0.61779,-6.31444,2.48309,-0.125345,-0.19343,36.5877000000
6,-1.75887,-2.59866,6.54102,-0.142446,-0.20675,37.2789000000
6,1.9127,-6.67761,2.05141,-0.142125,-0.20643,40.3009000000
6,-5.52627,0.94125,-0.6084,-0.262845,-0.17803,36.9038000000
6,5.5025,0.76163,-1.00064,-0.283261,-0.17522,38.5899000000
6,-6.05164,2.66133,1.13662,0.102874,-0.03667,15.8620000000
6,5.90425,-0.79223,-2.92625,0.087104,-0.03573,16.4704000000
6,-5.05973,-0.72661,-2.42322,0.099442,-0.04054,19.4525000000
6,5.18149,2.37803,0.88633,0.098853,-0.03530,17.2849000000
6,-6.57667,2.73941,2.43293,-0.231943,-0.15168,33.8932000000
6,6.05265,0.17309,-3.93058,-0.230075,-0.14877,34.3055000000
6,-6.22076,3.76017,0.28726,-0.250058,-0.15246,34.1177000000
6,6.39482,-2.07948,-3.16847,-0.239187,-0.14989,32.7530000000
6,-6.34382,-0.77491,-2.97907,-0.241386,-0.15328,34.8878000000
6,5.28031,3.56405,0.14899,-0.243436,-0.14982,32.0366000000
6,-3.98358,-1.19022,-3.18959,-0.241560,-0.15003,31.3721000000
6,5.36073,2.44482,2.27264,-0.249589,-0.14848,32.6982000000
6,-7.24506,3.88104,2.86353,-0.012437,-0.13847,29.1931000000
6,6.67568,-0.14175,-5.13396,-0.010925,-0.13798,29.8238000000
6,-6.89298,4.90074,0.72167,-0.020228,-0.13699,28.4340000000
6,7.0146,-2.3918,-4.37662,-0.021185,-0.13938,27.9755000000
6,-6.54437,-1.272,-4.26334,-0.010390,-0.13991,29.0413500000
6,5.55273,4.77532,0.77944,-0.022557,-0.13925,29.3596000000
6,-4.19093,-1.68866,-4.47391,-0.024237,-0.13582,29.0413500000
6,5.6294,3.65911,2.89957,-0.016057,-0.13944,30.6631000000
6,-7.40922,4.97106,2.01148,-0.180323,-0.15620,40.5339000000
6,7.1609,-1.4269,-5.36741,-0.178967,-0.15593,41.0637000000
6,-5.47009,-1.73286,-5.02023,-0.185723,-0.15547,41.3736000000
6,5.72982,4.83301,2.15906,-0.159763,-0.15879,43.3694000000
6,-7.08668,6.0491,-0.23479,0.504915,0.97718,49.2950000000
6,7.49762,-3.79947,-4.6093,0.504016,0.97761,48.6144000000
6,-3.00708,-2.12421,-5.29955,0.502585,0.97710,50.8123000000
6,5.85314,3.67432,4.3893,0.506145,0.97751,48.9410000000
6,-7.85202,3.91758,4.24212,0.502618,0.97743,49.7776000000
6,6.77398,0.89672,-6.22146,0.502328,0.97739,50.0221000000
6,-7.94268,-1.37735,-4.8137,0.502650,0.97753,49.6446000000
6,5.68496,6.02157,-0.05686,0.504222,0.97741,48.6770000000
1,-4.15247,-1.0033,3.69593,0.179398,0.21657,22.6397000000
1,4.20867,-3.67033,0.6162,0.178459,0.21762,22.6397000000
1,0.92208,-3.10304,4.5106,0.193620,0.22562,23.7004000000
1,-0.79154,-4.74783,2.77614,0.192737,0.22508,23.8127000000
1,-3.63471,-1.75925,5.95151,0.143817,0.21563,22.8707400000
1,3.75394,-5.98764,1.21171,0.144443,0.21604,22.7302000000
1,-4.22516,1.20324,2.51247,0.229875,0.22238,23.0388000000
1,4.1181,-2.28547,-1.53995,0.228863,0.22348,22.9845000000
1,-3.43956,-1.72843,-0.50653,0.213611,0.22950,22.8707400000
1,3.50705,0.41858,1.72074,0.206314,0.22556,22.8707400000
1,0.2435,-3.36447,6.84512,0.153136,0.22005,23.3875000000
1,-0.0632,-7.07987,2.84037,0.152588,0.21975,23.6058000000
1,-2.04861,-2.72602,7.57869,0.150912,0.22035,23.1409000000
1,2.2245,-7.71593,2.091,0.150837,0.22029,23.2649428571
1,-6.21688,1.4428,-1.27769,0.209090,0.21927,23.2649428571
1,6.22385,1.44746,-1.43173,0.224918,0.21907,23.2649428571
1,-0.81252,1.97404,0.01227,0.367862,0.52369,29.0083000000
1,-6.47274,1.89805,3.107,0.204239,0.23615,22.7302000000
1,5.666,1.17318,-3.77743,0.208170,0.23738,22.7302000000
1,-5.79776,3.74103,-0.71014,0.206632,0.23676,23.0388000000
1,6.322,-2.83709,-2.39723,0.200806,0.23417,22.8707400000
1,-7.19569,-0.43909,-2.40028,0.204800,0.23656,23.2649428571
1,5.11231,3.54735,-0.92154,0.207508,0.23595,22.7302000000
1,-2.97651,-1.14838,-2.79044,0.229068,0.24544,22.7302000000
1,5.30361,1.53992,2.86641,0.198809,0.23564,23.2649428571
1,-7.91691,5.8638,2.35226,0.195079,0.25175,22.7302000000
1,7.65624,-1.66646,-6.29895,0.193944,0.25127,22.8707400000
1,-5.62734,-2.11978,-6.01853,0.192886,0.25098,23.2649428571
1,5.93027,5.77606,2.64852,0.196441,0.25293,23.2649428571
16,6.76688,2.9913,2.87721,0.702996,1.65817,-21.0190000000
16,-6.69551,4.26903,0.52267,0.918071,2.40951,255.8456000000
15,0.05489,1.53009,0.56977,0.964856,2.59395,289.7294000000
9,7.88684,0.01118,3.80424,-0.001235,-0.00278,-235.0564000000
9,6.26368,4.52805,2.69605,-0.184371,-0.44130,176.8626000000
9,7.79808,3.27128,1.49278,-0.353554,-0.58276,122.7014000000
9,7.16903,0.10573,5.01233,0.007524,0.00545,-271.4072000000
9,5.68111,2.88747,4.24555,-0.349299,-0.58166,81.3330000000
9,-7.73784,5.51555,0.64972,-0.213718,-0.44528,-1.0656000000
9,-7.93885,3.28292,0.94948,-0.221209,-0.47675,50.7557000000
9,-5.54793,5.36241,0.10681,-0.213797,-0.47187,58.0814000000
9,-7.1453,4.14543,-1.051,-0.218010,-0.47466,55.9673000000
9,-6.33965,4.49662,2.10798,-0.216861,-0.47393,54.9840000000
8,1.02916,0.24625,0.84733,-0.402668,-0.80003,160.2986000000
8,-0.99736,0.91721,-0.51177,-0.361325,-0.78520,159.7482000000
8,-0.68824,1.60485,1.97948,-0.466647,-0.98813,231.6409000000
8,0.63747,2.78327,0.10304,-0.496287,-1.05586,182.5500000000
6,0.71597,-1.24748,-0.98825,-0.051886,-0.06558,41.5344000000
6,-0.69168,-1.45432,-0.53575,-0.006102,-0.06296,40.7566000000
6,1.5555,-0.42933,-0.25728,0.222898,0.30471,19.6557000000
6,-1.51839,-0.36238,-0.34025,0.093890,0.29826,20.0851000000
6,2.92944,-0.2337,-0.56224,0.045165,-0.08645,29.3418000000
6,-2.89541,-0.47152,0.00546,0.043619,-0.09042,31.7920000000
6,1.2227,-1.84091,-2.19339,-0.006867,-0.03187,30.7292000000
6,-1.21159,-2.76304,-0.25581,-0.019438,-0.03399,30.2307000000
6,5.59564,2.07644,1.8538,-0.017893,-0.28570,17.5284000000
6,-5.53185,2.86691,0.37899,-0.011210,-0.24080,2.5721000000
6,2.59936,-1.64513,-2.53068,0.132311,-0.06640,32.2496000000
6,-2.59047,-2.89637,0.10189,0.135667,-0.06876,31.8766000000
6,3.81876,0.59485,0.29144,0.062577,-0.01024,14.0230000000
6,-3.77572,0.71824,0.14457,0.073910,-0.03058,18.9469000000
6,3.42029,-0.85998,-1.68749,-0.223252,-0.13480,32.8088000000
6,-3.39963,-1.74053,0.19917,-0.229018,-0.14087,31.2398000000
6,4.7553,1.14308,2.46368,-0.134486,-0.16842,31.0857000000
6,-5.54431,1.87581,1.35151,-0.135909,-0.18775,38.2851000000
6,5.55535,2.28554,0.47542,-0.137112,-0.16261,31.3492000000
6,-4.65794,2.81852,-0.70069,-0.119545,-0.18317,36.9399000000
6,3.87832,0.40711,1.67831,-0.178031,-0.18762,32.0984000000
6,-4.66425,0.80703,1.22436,-0.212093,-0.18982,34.0750000000
6,4.66043,1.55213,-0.29137,-0.189167,-0.18863,31.7920000000
6,-3.78144,1.74551,-0.80894,-0.175729,-0.17237,30.3010000000
6,0.41048,-2.57501,-3.0975,-0.214330,-0.19397,33.7016000000
6,-0.40983,-3.93506,-0.27585,-0.219049,-0.19374,33.3245000000
6,3.1164,-2.23035,-3.71638,-0.197075,-0.17204,34.1792000000
6,-3.12069,-4.18672,0.36746,-0.199635,-0.17373,34.2888000000
6,0.93854,-3.11353,-4.24669,-0.126006,-0.19278,36.8619000000
6,-0.94996,-5.16747,0.00497,-0.125376,-0.19317,37.5667000000
6,2.3071,-2.95253,-4.5567,-0.143219,-0.20718,38.2851000000
6,-2.32115,-5.30059,0.3178,-0.143286,-0.20703,38.3948000000
1,4.47032,-0.75074,-1.93921,0.179603,0.21991,23.0944250000
1,-4.45318,-1.86319,0.42891,0.182339,0.21927,23.0944250000
1,4.78017,1.00282,3.53382,0.203142,0.25244,22.8998000000
1,-6.21809,1.92868,2.1952,0.191468,0.24570,23.2669250000
1,6.21369,3.0077,0.01574,0.197159,0.25636,22.4349000000
1,-4.65341,3.59763,-1.45004,0.194228,0.24765,23.2669250000
1,3.23653,-0.32555,2.15161,0.166415,0.22432,23.2669250000
1,-4.65986,0.03958,1.99047,0.183793,0.22302,23.5157000000
1,4.60092,1.74048,-1.35732,0.186411,0.22811,23.2669250000
1,-3.10128,1.70877,-1.64964,0.180205,0.23401,23.0944250000
1,-0.6431,-2.70079,-2.88436,0.192717,0.22462,23.8191000000
1,0.64429,-3.85359,-0.50711,0.195211,0.22644,23.7155333333
1,4.1656,-2.08392,-3.95413,0.145001,0.21645,22.9543000000
1,-4.1723,-4.27496,0.62288,0.144883,0.21628,23.0944250000
1,0.29532,-3.66316,-4.92598,0.152651,0.21973,23.7155333333
1,-0.31521,-6.04726,-0.01065,0.153875,0.22028,23.8777000000
1,2.71062,-3.3886,-5.46436,0.150670,0.22023,23.4566000000
1,-2.73475,-6.28105,0.52863,0.151524,0.22057,23.7155333333
1,-0.77827,0.77338,2.46023,0.359918,0.51822,28.5405000000
15,-0.17277,0.74199,0.04171,0.911142,2.60809,286.2936000000
8,-1.24614,-0.14973,-0.76233,-0.338837,-0.79296,154.6852000000
8,0.99108,-0.32224,0.41856,-0.343852,-0.79272,147.8827000000
8,0.35587,1.59463,-1.20772,-0.479982,-1.00156,214.0118000000
8,-0.58957,1.51967,1.21302,-0.523430,-1.08429,161.2817000000
6,-4.46288,-0.72235,-2.53034,-0.196518,-0.22907,139.0727000000
6,4.17034,-1.47646,1.90814,-0.323848,-0.23114,137.5494000000
6,-3.78133,-0.47216,2.68085,-0.182907,-0.22843,136.6549000000
6,3.50278,1.62037,-2.24301,-0.270238,-0.24660,140.2636000000
6,-6.47022,2.94155,0.19996,-0.291108,-0.22955,136.2706000000
